"";"paste";"dotmusic";"bostonglobe";"filter";"independent";"revolver";"blabbermouth";"blare";"rapreviews";"kerrang";"times";"q";"yahoo";"ign";"roughstock";"allmusic";"austinchronicle";"drownedinsound";"stylus";"slant";"usatoday";"metalhammer";"about";"americansongwriter";"djbooth";"vibe";"prefix";"phoenix";"beatsperminute";"rollingstone";"digitalspy";"e";"fly";"entertainment";"robertchristgau";"observer";"xxl";"mojo";"chicagotribune";"now";"absolutepunk";"nme";"rocksound";"noripcord";"consequenceofsound";"newyorktimes";"hotpress";"cokemachineglow";"chartattack";"popmatters";"skinny";"underradar";"hiphopdx";"melodic";"dusted";"punknews";"countryweekly";"villagevoice";"musicbox";"billboard";"thisisfakediy";"people";"blender";"uncut";"playlouder";"tinymixtapes";"clash";"guardian";"artistdirect";"dailytelegraph";"musicomh";"exclaim";"onethirtybpm";"washingtonpost";"bbc";"a";"sputnikmusic";"urb";"rollingstonealbumguide";"rockfeedback";"pitchforkmedia";"virgin";"losangelestimes";"entertainmentweekly";"msnmusic";"okayplayer";"spin";"alternativepress"
"http://dbpedia.org/resource/Enter_the_Vaselines";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.85";"";"";"";"";"0.8";"";"";"";"";"";"";""
"http://dbpedia.org/resource/The_Battle_for_Everything";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"0.6";"";"";"";"";"";"1";"";"0.875";"0.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"";""
"http://dbpedia.org/resource/Birds_of_Pray";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"0.6";"";"";"0";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";""
"http://dbpedia.org/resource/Live_from_Dakota";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"0.6";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Trinity_(Past,_Present_and_Future)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Pink_Friday:_Roman_Reloaded";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"0.3";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.6";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"0.9";"";"0.8";""
"http://dbpedia.org/resource/You're_a_Woman,_I'm_a_Machine";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"0.8";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.8";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8300000000000001";"";"";"";"";"";"";"1.0"
"http://dbpedia.org/resource/Red_Letter_Days_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Electra_Heart";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"0.7";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.1";"0.6";"";"";"0.6";"";"";"";"";"";"";"";"";"";"0.5900000000000001";"";"";"0.8500000000000001";"";"";"";""
"http://dbpedia.org/resource/The_Best_Little_Secrets_Are_Kept";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.12";"";"";"";"";"";"";""
"http://dbpedia.org/resource/The_Blueprint";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"1.0";"";"";"";"";"1.0";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"0.8699999999999999";"";"0.75";"0.8";"";"";"";""
"http://dbpedia.org/resource/Blue_Sky_Noise";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Burn_Your_Town";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"0.75";"";"";"";"";"";"0.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";""
"http://dbpedia.org/resource/One_Good_Thing";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Darker_Handcraft";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.91";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Arular";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"0.9500000000000001";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"0.86";"";"";"0.9";"";"";"";""
"http://dbpedia.org/resource/Comicopera";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"0.8";"0.75";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Waiting_for_the_Sirens'_Call";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.79";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Big_Bad_World";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.24";"";"";"";"";"";"";"";"";"0.1";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";""
"http://dbpedia.org/resource/The_Last_Broadcast_(album)";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.6";"1.0";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"0.9";"";"";"";""
"http://dbpedia.org/resource/A_Grand_Don't_Come_for_Free";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"0.9";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8500000000000001";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"0.9099999999999999";"";"0.875";"0.8";"";"";"";""
"http://dbpedia.org/resource/My_Damnation";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6499999999999999";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4"
"http://dbpedia.org/resource/Cast_of_Thousands";"";"";"";"";"0.6";"";"";"";"";"";"";"";"0.7";"";"";"0.7";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"1";"";"";"";"1";"0.8";"";"";"";"";"0.78";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Wake_Up_the_Nation";"";"";"";"";"1.0";"";"";"";"";"";"";"1.0";"";"";"";"0.9";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"1";"";"";"";"";"";"0.77";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Get_the_Picture%3F_(Smash_Mouth_album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"";""
"http://dbpedia.org/resource/Lupe_Fiasco's_Food_&_Liquor";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.9";"";"";"0.8";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.79";"";"";"0.8500000000000001";"";"";"";""
"http://dbpedia.org/resource/Old_Ideas";"0.95";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.8";"";"0.5";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.9";"0.8";"";"";"0.875";"0.8";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"1.0";"0.9";"";"";"";"";"0.9";"";"";"";"";"0.74";"";"";"0.9";"";"";"0.8";""
"http://dbpedia.org/resource/Fornever";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Jarvis_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.8";"0.8";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"1.0";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"0.62";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Just_Whitney";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"0.6";"";"";"";"0.5";"0.625";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.3";"0.8";"";"";"";""
"http://dbpedia.org/resource/Pawn_Shoppe_Heart";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.9";"0.75";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.79";"";"";"";"";"";"0.9";""
"http://dbpedia.org/resource/The_Industrialist";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Come_Through_for_You";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Trilla";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.62";"";"0.6";"";"";"";"0.6";"0.75";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.24";"";"";"0.8500000000000001";"";"";"";""
"http://dbpedia.org/resource/Public_Strain";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"0.86";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.79";"";"1";"";"1.0";"";"";"";"0.8";"";"";"";"";"";"0.8";""
"http://dbpedia.org/resource/A_Dramatic_Turn_of_Events";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Foot_of_the_Mountain";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/1991_(EP)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"0.7";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.77";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Beaucoup_Fish";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"0.6799999999999999";"";"";"0.9";"";"";"0.7";""
"http://dbpedia.org/resource/The_Block_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"0.3";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.75";"";"";"";"";"";"0.7";"1.0";"0.6499999999999999";"";"";"";""
"http://dbpedia.org/resource/Bonfires_on_the_Heath";"0.85";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.74";"";"";"";"";"";"0.6";""
"http://dbpedia.org/resource/Airtight's_Revenge";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.875";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8500000000000001";"";"0.8";"";"";"";"";"";"";"";"";"0.8";""
"http://dbpedia.org/resource/50_Words_for_Snow";"0.85";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.85";"";"0.875";"0.9";"";"";"0.7";""
"http://dbpedia.org/resource/Dear_Science";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"0.9199999999999999";"";"1.0";"0.9";"0.9";"";"0.9";""
"http://dbpedia.org/resource/Clothes_Drop";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"0.2";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";""
"http://dbpedia.org/resource/604_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"0.8";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"0.75";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Back_to_Black";"";"";"";"";"";"";"";"";"";"";"0.8";"0.8";"";"";"";"1.0";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"0.8";"";"";"";"";"";"";"";"0.9";"";"";"";"";"0.64";"";"";"";"";"";"";""
"http://dbpedia.org/resource/House_of_Balloons";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"0.8";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8500000000000001";"0.8";"";"";"";"0.85";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Raymond_v._Raymond";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"0.3";"";"";"";"";"";"";"";"";"";"0.6";"";"";"";"";"";"";"";"";"0.625";"";"";"0.6";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"0.75";"0.8";"";"";"";""
"http://dbpedia.org/resource/Kill_for_Love";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"0.9";"";"0.8";"";"";"";"";"";"";"";"0.875";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"0.75";"";"";"";"";"0.8699999999999999";"";"";"";"";"";"0.8";""
"http://dbpedia.org/resource/Bittersweet_World";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.5";"0.5";"";"";"";"";"";"";"";"";"0.6";"0.6";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.375";"0.8";"";"";"";""
"http://dbpedia.org/resource/Time_to_Die";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Absolute_Dissent";"";"";"";"";"";"";"";"";"";"0.6";"";"0.8";"";"";"";"0.9";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.6";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"0.7";"0.6"
"http://dbpedia.org/resource/The_Rainbow_Children";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"0.6";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"0.75";"";"";"";""
"http://dbpedia.org/resource/Here_We_Stand_(The_Fratellis_album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"0.3";"";"";"";"";"";"";"";"";"";"";"";"0.6";"0.6";"";"";"";"";"";"";"";"";"";"0.77";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.36";"";"";"";"";"";"0.5";""
"http://dbpedia.org/resource/Amputechture";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"0.7";"0.7";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"1.0";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.72";"";"";"";"0.35";"";"0.75";"0.8";"";"";"";""
"http://dbpedia.org/resource/A_Place_to_Bury_Strangers_(album)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"0.8";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"0.8";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8400000000000001";"";"";"";"";"";"";""
"http://dbpedia.org/resource/I_Am_the_West";"";"";"";"";"";"";"";"";"0.75";"";"";"";"";"";"";"0.8";"";"";"";"0.5";"0.75";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.625";"";"";"";"";""
"http://dbpedia.org/resource/Penance_Soiree";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.9";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.78";"";"";"";"";"";"";""
"http://dbpedia.org/resource/Alright,_Still";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0.8";"";"";"0.6";"0.3";"";"";"";"";"";"";"";"";"";"0.7";"";"";"";"";"0.85";"1.0";"";"";"";"";"";"0.7";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"0.8300000000000001";"";"";"";"";"";"0.8";""
